"","ONTOLOGY","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0042790","BP","GO:0042790","nucleolar large rRNA transcription by RNA polymerase I","1/1956","24/18888",0.0416666666666667,0.402351738241309,-0.995740503485909,0.927589573478168,0.991010188132008,0.781623881284508,"GTF2H5",1
"GO:0044090","BP","GO:0044090","positive regulation of vacuole organization","1/1956","24/18888",0.0416666666666667,0.402351738241309,-0.995740503485909,0.927589573478168,0.991010188132008,0.781623881284508,"SH3GLB1",1
"GO:0046039","BP","GO:0046039","GTP metabolic process","1/1956","24/18888",0.0416666666666667,0.402351738241309,-0.995740503485909,0.927589573478168,0.991010188132008,0.781623881284508,"NME2P1",1
"GO:0051152","BP","GO:0051152","positive regulation of smooth muscle cell differentiation","1/1956","24/18888",0.0416666666666667,0.402351738241309,-0.995740503485909,0.927589573478168,0.991010188132008,0.781623881284508,"NOTCH4",1
"GO:0060307","BP","GO:0060307","regulation of ventricular cardiac muscle cell membrane repolarization","1/1956","24/18888",0.0416666666666667,0.402351738241309,-0.995740503485909,0.927589573478168,0.991010188132008,0.781623881284508,"GJA1",1
"GO:1901983","BP","GO:1901983","regulation of protein acetylation","1/1956","24/18888",0.0416666666666667,0.402351738241309,-0.995740503485909,0.927589573478168,0.991010188132008,0.781623881284508,"SOX4",1
"GO:1904292","BP","GO:1904292","regulation of ERAD pathway","1/1956","24/18888",0.0416666666666667,0.402351738241309,-0.995740503485909,0.927589573478168,0.991010188132008,0.781623881284508,"HERPUD1",1
"GO:0030520","BP","GO:0030520","intracellular estrogen receptor signaling pathway","3/1956","54/18888",0.0555555555555556,0.536468984321745,-1.15935431088908,0.928378230362619,0.991036503289838,0.781644636425117,"LBH/ZNF366/FOXA1",3
"GO:0035315","BP","GO:0035315","hair cell differentiation","3/1956","54/18888",0.0555555555555556,0.536468984321745,-1.15935431088908,0.928378230362619,0.991036503289838,0.781644636425117,"HES1/FGFR1/SLITRK6",3
"GO:0046605","BP","GO:0046605","regulation of centrosome cycle","3/1956","54/18888",0.0555555555555556,0.536468984321745,-1.15935431088908,0.928378230362619,0.991036503289838,0.781644636425117,"CHMP2A/CHMP1B/CHMP4B",3
"GO:0009303","BP","GO:0009303","rRNA transcription","2/1956","40/18888",0.05,0.482822085889571,-1.11288199159856,0.929296493663736,0.991036503289838,0.781644636425117,"GTF2H5/GTF3C6",2
"GO:0015865","BP","GO:0015865","purine nucleotide transport","2/1956","40/18888",0.05,0.482822085889571,-1.11288199159856,0.929296493663736,0.991036503289838,0.781644636425117,"P2RX7/SLC25A25",2
"GO:0030488","BP","GO:0030488","tRNA methylation","2/1956","40/18888",0.05,0.482822085889571,-1.11288199159856,0.929296493663736,0.991036503289838,0.781644636425117,"TRMT9B/TRMT112",2
"GO:0035337","BP","GO:0035337","fatty-acyl-CoA metabolic process","2/1956","40/18888",0.05,0.482822085889571,-1.11288199159856,0.929296493663736,0.991036503289838,0.781644636425117,"ACSL5/FAR2",2
"GO:0040001","BP","GO:0040001","establishment of mitotic spindle localization","2/1956","40/18888",0.05,0.482822085889571,-1.11288199159856,0.929296493663736,0.991036503289838,0.781644636425117,"GJA1/DYNLT1",2
"GO:0045023","BP","GO:0045023","G0 to G1 transition","2/1956","40/18888",0.05,0.482822085889571,-1.11288199159856,0.929296493663736,0.991036503289838,0.781644636425117,"HLA-G/ARID1B",2
"GO:0051693","BP","GO:0051693","actin filament capping","2/1956","40/18888",0.05,0.482822085889571,-1.11288199159856,0.929296493663736,0.991036503289838,0.781644636425117,"CARMIL1/GSN",2
"GO:0042770","BP","GO:0042770","signal transduction in response to DNA damage","14/1956","188/18888",0.074468085106383,0.719096723665318,-1.31560862345818,0.930118895848461,0.99171564937087,0.782180288633513,"CD74/SOX4/CDKN1A/MAP2K6/RPL26/BATF/PMAIP1/DYRK1A/RPS27L/NEK11/IER3/SNAI1/CRADD/ZNF385A",14
"GO:0031929","BP","GO:0031929","TOR signaling","12/1956","165/18888",0.0727272727272727,0.70228667038483,-1.30546225290403,0.930270018404928,0.99171564937087,0.782180288633513,"NCKAP1L/DDIT4/SYK/RBX1/CARD11/STAMBPL1/PRR5L/LAMTOR2/RPS6/LAMTOR4/LAMTOR5/RRAGC",12
"GO:0098661","BP","GO:0098661","inorganic anion transmembrane transport","9/1956","130/18888",0.0692307692307692,0.66852288815479,-1.28897276773136,0.931180813443439,0.992483373034502,0.782785803245681,"UCP2/SLC12A3/SLC1A3/APOL1/CLIC3/TTYH1/SLC26A3/BEST1/GLRB",9
"GO:0051123","BP","GO:0051123","RNA polymerase II preinitiation complex assembly","4/1956","68/18888",0.0588235294117647,0.568025983399495,-1.21286944950244,0.931495598286838,0.992483373034502,0.782785803245681,"MED31/TAF11L11/MED11/GTF2B",4
"GO:2000144","BP","GO:2000144","positive regulation of DNA-templated transcription initiation","4/1956","68/18888",0.0588235294117647,0.568025983399495,-1.21286944950244,0.931495598286838,0.992483373034502,0.782785803245681,"MITF/JUN/MED31/MED11",4
"GO:0050953","BP","GO:0050953","sensory perception of light stimulus","17/1956","223/18888",0.0762331838565022,0.736141296871991,-1.3471676437913,0.932747233224805,0.992974730904381,0.783173344211409,"TULP2/RGS16/LUM/KCNJ10/EYA4/TIMP3/PRCD/SLITRK6/ZNF513/ADGRV1/TACSTD2/BEST1/HMCN1/DHRS3/DNAJC19/GLRB/PDE6B",17
"GO:0051170","BP","GO:0051170","import into nucleus","12/1956","166/18888",0.072289156626506,0.69805602779215,-1.32805503634724,0.933520121188624,0.992974730904381,0.783173344211409,"APOD/HCLS1/PPP3CA/BAG3/SYK/PIK3R1/CDKN1A/PTGS2/CD36/RPL23/BACH2/ZC3H12A",12
"GO:0007140","BP","GO:0007140","male meiotic nuclear division","3/1956","55/18888",0.0545454545454545,0.526715002788622,-1.19469243836837,0.933771012777755,0.992974730904381,0.783173344211409,"RPL10L/HSPA2/HSF2BP",3
"GO:0000466","BP","GO:0000466","maturation of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)","1/1956","25/18888",0.04,0.386257668711656,-1.0436682844688,0.935097779281641,0.992974730904381,0.783173344211409,"RPS21",1
"GO:0001919","BP","GO:0001919","regulation of receptor recycling","1/1956","25/18888",0.04,0.386257668711656,-1.0436682844688,0.935097779281641,0.992974730904381,0.783173344211409,"ACHE",1
"GO:0006378","BP","GO:0006378","mRNA polyadenylation","1/1956","25/18888",0.04,0.386257668711656,-1.0436682844688,0.935097779281641,0.992974730904381,0.783173344211409,"PAPOLB",1
"GO:0006582","BP","GO:0006582","melanin metabolic process","1/1956","25/18888",0.04,0.386257668711656,-1.0436682844688,0.935097779281641,0.992974730904381,0.783173344211409,"ZEB2",1
"GO:0007190","BP","GO:0007190","activation of adenylate cyclase activity","1/1956","25/18888",0.04,0.386257668711656,-1.0436682844688,0.935097779281641,0.992974730904381,0.783173344211409,"ADRB2",1
"GO:0008156","BP","GO:0008156","negative regulation of DNA replication","1/1956","25/18888",0.04,0.386257668711656,-1.0436682844688,0.935097779281641,0.992974730904381,0.783173344211409,"BCL6",1
"GO:0016973","BP","GO:0016973","poly(A)+ mRNA export from nucleus","1/1956","25/18888",0.04,0.386257668711656,-1.0436682844688,0.935097779281641,0.992974730904381,0.783173344211409,"ENY2",1
"GO:0018022","BP","GO:0018022","peptidyl-lysine methylation","1/1956","25/18888",0.04,0.386257668711656,-1.0436682844688,0.935097779281641,0.992974730904381,0.783173344211409,"CSKMT",1
"GO:0021884","BP","GO:0021884","forebrain neuron development","1/1956","25/18888",0.04,0.386257668711656,-1.0436682844688,0.935097779281641,0.992974730904381,0.783173344211409,"UQCRQ",1
"GO:0051875","BP","GO:0051875","pigment granule localization","1/1956","25/18888",0.04,0.386257668711656,-1.0436682844688,0.935097779281641,0.992974730904381,0.783173344211409,"RAB17",1
"GO:0060964","BP","GO:0060964","regulation of miRNA-mediated gene silencing","1/1956","25/18888",0.04,0.386257668711656,-1.0436682844688,0.935097779281641,0.992974730904381,0.783173344211409,"ZFP36",1
"GO:0070129","BP","GO:0070129","regulation of mitochondrial translation","1/1956","25/18888",0.04,0.386257668711656,-1.0436682844688,0.935097779281641,0.992974730904381,0.783173344211409,"UQCC2",1
"GO:1901017","BP","GO:1901017","negative regulation of potassium ion transmembrane transporter activity","1/1956","25/18888",0.04,0.386257668711656,-1.0436682844688,0.935097779281641,0.992974730904381,0.783173344211409,"MIR212",1
"GO:2000178","BP","GO:2000178","negative regulation of neural precursor cell proliferation","1/1956","25/18888",0.04,0.386257668711656,-1.0436682844688,0.935097779281641,0.992974730904381,0.783173344211409,"BTG2",1
"GO:0000731","BP","GO:0000731","DNA synthesis involved in DNA repair","2/1956","41/18888",0.048780487804878,0.47104593745324,-1.15239285140852,0.935327920860365,0.992974730904381,0.783173344211409,"PARP10/POLD4",2
"GO:0003352","BP","GO:0003352","regulation of cilium movement","2/1956","41/18888",0.048780487804878,0.47104593745324,-1.15239285140852,0.935327920860365,0.992974730904381,0.783173344211409,"RSPH4A/KIF9",2
"GO:0050913","BP","GO:0050913","sensory perception of bitter taste","2/1956","41/18888",0.048780487804878,0.47104593745324,-1.15239285140852,0.935327920860365,0.992974730904381,0.783173344211409,"PLCB2/RTP4",2
"GO:0036465","BP","GO:0036465","synaptic vesicle recycling","5/1956","82/18888",0.0609756097560976,0.588807421816549,-1.26828180798841,0.936099586449462,0.993200825665089,0.783351668376507,"SYT8/DNM3/STON2/PRKN/NLGN3",5
"GO:0070897","BP","GO:0070897","transcription preinitiation complex assembly","5/1956","82/18888",0.0609756097560976,0.588807421816549,-1.26828180798841,0.936099586449462,0.993200825665089,0.783351668376507,"NFKBIZ/MED31/TAF11L11/MED11/GTF2B",5
"GO:0140056","BP","GO:0140056","organelle localization by membrane tethering","5/1956","82/18888",0.0609756097560976,0.588807421816549,-1.26828180798841,0.936099586449462,0.993200825665089,0.783351668376507,"PLEK/VAMP8/CALM1/STX11/STX7",5
"GO:0009583","BP","GO:0009583","detection of light stimulus","4/1956","69/18888",0.0579710144927536,0.559793722770517,-1.24507149652871,0.936215274981877,0.993200825665089,0.783351668376507,"BEST1/GNGT2/GNGT1/PDE6B",4
"GO:0000018","BP","GO:0000018","regulation of DNA recombination","9/1956","132/18888",0.0681818181818182,0.658393753485778,-1.33861116349225,0.938171076341822,0.994676888336303,0.784515860074948,"PTPRC/BCL6/H1-2/KLHL15/EPC1/WAS/CD28/UBE2B/ING3",9
"GO:0006888","BP","GO:0006888","endoplasmic reticulum to Golgi vesicle-mediated transport","9/1956","132/18888",0.0681818181818182,0.658393753485778,-1.33861116349225,0.938171076341822,0.994676888336303,0.784515860074948,"SORL1/GAS1/TRAPPC6A/CREB3L2/INSIG1/MPPE1/SAR1A/TRAPPC2B/MAPK15",9
"GO:0050000","BP","GO:0050000","chromosome localization","8/1956","120/18888",0.0666666666666667,0.643762781186094,-1.33055460587461,0.938466889503397,0.994676888336303,0.784515860074948,"GEM/CHMP4BP1/IFFO1/CHMP2A/CHMP1B/CHMP4B/UBE2B/CDC42",8
"GO:0007528","BP","GO:0007528","neuromuscular junction development","3/1956","56/18888",0.0535714285714286,0.517309377738826,-1.22949406778588,0.938786956483766,0.994676888336303,0.784515860074948,"TNC/KCNJ8/KY",3
"GO:1901016","BP","GO:1901016","regulation of potassium ion transmembrane transporter activity","3/1956","56/18888",0.0535714285714286,0.517309377738826,-1.22949406778588,0.938786956483766,0.994676888336303,0.784515860074948,"MIR212/ATP1B2/CACNA1D",3
"GO:0006289","BP","GO:0006289","nucleotide-excision repair","5/1956","83/18888",0.0602409638554217,0.581713356493458,-1.29804025164076,0.94021536935412,0.994676888336303,0.784515860074948,"ARID1B/COMMD1/GTF2H5/POLR2I/CETN2",5
"GO:0050912","BP","GO:0050912","detection of chemical stimulus involved in sensory perception of taste","2/1956","42/18888",0.0476190476190476,0.459830557990067,-1.191123654332,0.940869180589949,0.994676888336303,0.784515860074948,"PLCB2/RTP4",2
"GO:0051294","BP","GO:0051294","establishment of spindle orientation","2/1956","42/18888",0.0476190476190476,0.459830557990067,-1.191123654332,0.940869180589949,0.994676888336303,0.784515860074948,"GJA1/DYNLT1",2
"GO:0051648","BP","GO:0051648","vesicle localization","16/1956","215/18888",0.0744186046511628,0.718618918533314,-1.41032388569327,0.941743152657692,0.994676888336303,0.784515860074948,"RAB17/CDH2/DNM3/HAP1/PRKN/TRAPPC6A/RASGRP1/PIK3CG/MAP2/CHMP2A/BLOC1S1/SNAPIN/SAR1A/TRAPPC2B/DTNBP1/MAPK15",16
"GO:0006063","BP","GO:0006063","uronic acid metabolic process","1/1956","26/18888",0.0384615384615385,0.371401604530439,-1.09012891034071,0.941827819239501,0.994676888336303,0.784515860074948,"AKR1A1",1
"GO:0019585","BP","GO:0019585","glucuronate metabolic process","1/1956","26/18888",0.0384615384615385,0.371401604530439,-1.09012891034071,0.941827819239501,0.994676888336303,0.784515860074948,"AKR1A1",1
"GO:0019985","BP","GO:0019985","translesion synthesis","1/1956","26/18888",0.0384615384615385,0.371401604530439,-1.09012891034071,0.941827819239501,0.994676888336303,0.784515860074948,"PARP10",1
"GO:0035902","BP","GO:0035902","response to immobilization stress","1/1956","26/18888",0.0384615384615385,0.371401604530439,-1.09012891034071,0.941827819239501,0.994676888336303,0.784515860074948,"FOS",1
"GO:0042059","BP","GO:0042059","negative regulation of epidermal growth factor receptor signaling pathway","1/1956","26/18888",0.0384615384615385,0.371401604530439,-1.09012891034071,0.941827819239501,0.994676888336303,0.784515860074948,"ITGA1",1
"GO:0044550","BP","GO:0044550","secondary metabolite biosynthetic process","1/1956","26/18888",0.0384615384615385,0.371401604530439,-1.09012891034071,0.941827819239501,0.994676888336303,0.784515860074948,"ZEB2",1
"GO:0048596","BP","GO:0048596","embryonic camera-type eye morphogenesis","1/1956","26/18888",0.0384615384615385,0.371401604530439,-1.09012891034071,0.941827819239501,0.994676888336303,0.784515860074948,"CITED2",1
"GO:0060259","BP","GO:0060259","regulation of feeding behavior","1/1956","26/18888",0.0384615384615385,0.371401604530439,-1.09012891034071,0.941827819239501,0.994676888336303,0.784515860074948,"NR4A3",1
"GO:0086013","BP","GO:0086013","membrane repolarization during cardiac muscle cell action potential","1/1956","26/18888",0.0384615384615385,0.371401604530439,-1.09012891034071,0.941827819239501,0.994676888336303,0.784515860074948,"KCNJ8",1
"GO:0099558","BP","GO:0099558","maintenance of synapse structure","1/1956","26/18888",0.0384615384615385,0.371401604530439,-1.09012891034071,0.941827819239501,0.994676888336303,0.784515860074948,"PLXNA4",1
"GO:0099637","BP","GO:0099637","neurotransmitter receptor transport","1/1956","26/18888",0.0384615384615385,0.371401604530439,-1.09012891034071,0.941827819239501,0.994676888336303,0.784515860074948,"TAMALIN",1
"GO:1900368","BP","GO:1900368","regulation of post-transcriptional gene silencing by regulatory ncRNA","1/1956","26/18888",0.0384615384615385,0.371401604530439,-1.09012891034071,0.941827819239501,0.994676888336303,0.784515860074948,"ZFP36",1
"GO:1902455","BP","GO:1902455","negative regulation of stem cell population maintenance","1/1956","26/18888",0.0384615384615385,0.371401604530439,-1.09012891034071,0.941827819239501,0.994676888336303,0.784515860074948,"TET1",1
"GO:1903588","BP","GO:1903588","negative regulation of blood vessel endothelial cell proliferation involved in sprouting angiogenesis","1/1956","26/18888",0.0384615384615385,0.371401604530439,-1.09012891034071,0.941827819239501,0.994676888336303,0.784515860074948,"THBS1",1
"GO:1904353","BP","GO:1904353","regulation of telomere capping","1/1956","26/18888",0.0384615384615385,0.371401604530439,-1.09012891034071,0.941827819239501,0.994676888336303,0.784515860074948,"MAPK15",1
"GO:2000272","BP","GO:2000272","negative regulation of signaling receptor activity","1/1956","26/18888",0.0384615384615385,0.371401604530439,-1.09012891034071,0.941827819239501,0.994676888336303,0.784515860074948,"TNF",1
"GO:0046148","BP","GO:0046148","pigment biosynthetic process","3/1956","57/18888",0.0526315789473684,0.508233774620601,-1.26377924770753,0.943449223992942,0.995853678291063,0.785444011110034,"ZEB2/ATP5IF1/TMEM14A",3
"GO:0051293","BP","GO:0051293","establishment of spindle localization","3/1956","57/18888",0.0526315789473684,0.508233774620601,-1.26377924770753,0.943449223992942,0.995853678291063,0.785444011110034,"GJA1/DYNLT1/TLE6",3
"GO:0072698","BP","GO:0072698","protein localization to microtubule cytoskeleton","3/1956","57/18888",0.0526315789473684,0.508233774620601,-1.26377924770753,0.943449223992942,0.995853678291063,0.785444011110034,"PARD6A/MID1/MID2",3
"GO:0003351","BP","GO:0003351","epithelial cilium movement involved in extracellular fluid movement","2/1956","43/18888",0.0465116279069767,0.449136824083321,-1.2291126374821,0.945957048485562,0.997838260101198,0.78700927911206,"RSPH4A/ODAD4",2
"GO:0006476","BP","GO:0006476","protein deacetylation","2/1956","43/18888",0.0465116279069767,0.449136824083321,-1.2291126374821,0.945957048485562,0.997838260101198,0.78700927911206,"DYRK1A/TPPP",2
"GO:0060271","BP","GO:0060271","cilium assembly","31/1956","385/18888",0.0805194805194805,0.777531670783205,-1.4989573258786,0.947470456336904,0.997838260101198,0.78700927911206,"RAB17/FOXJ1/LPAR1/FHDC1/HAP1/FSIP2/RSPH4A/KCNJ10/NEURL1/EHD3/VANGL2/ARL3/GK2/DYNLL1/DNAI4/DNAJB13/LRGUK/DNAI3/GSN/TBC1D30/CDKL5/CEP41/UBE2B/CFAP70/DNAH7/PIERCE2/AHI1/MAPK15/CCDC57/CFAP44/ODAD4",31
"GO:0030042","BP","GO:0030042","actin filament depolymerization","3/1956","58/18888",0.0517241379310345,0.499471123334038,-1.29756690531388,0.947779912565588,0.997838260101198,0.78700927911206,"PLEK/CARMIL1/GSN",3
"GO:0007274","BP","GO:0007274","neuromuscular synaptic transmission","1/1956","27/18888",0.037037037037037,0.35764598954783,-1.13523494178973,0.947860307075761,0.997838260101198,0.78700927911206,"EGR3",1
"GO:0021801","BP","GO:0021801","cerebral cortex radial glia-guided migration","1/1956","27/18888",0.037037037037037,0.35764598954783,-1.13523494178973,0.947860307075761,0.997838260101198,0.78700927911206,"COL3A1",1
